Unnamed: 0,GEOID,hh,eviction_rate,mhi,family_bins,elder_bins,majority_race,corp_bins,year,filings,Neighborhood,Month,Mean Max Temperature Normal (°F),Mean Min Temperature Normal (°F),Mean Avg Temperature Normal (°F)
0,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2021,4,Allston,1,36.8,23.1,29.9
1,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2022,2,Allston,1,36.8,23.1,29.9
2,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2023,2,Allston,1,36.8,23.1,29.9
3,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2021,2,Allston,2,39,24.6,31.8
4,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2022,2,Allston,2,39,24.6,31.8
5,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2023,0,Allston,2,39,24.6,31.8
6,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2021,2,Allston,3,45.5,31.1,38.3
7,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2022,0,Allston,3,45.5,31.1,38.3
8,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2023,0,Allston,3,45.5,31.1,38.3
9,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2021,1,Allston,4,56.4,40.8,48.6
10,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2022,1,Allston,4,56.4,40.8,48.6
11,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2023,0,Allston,4,56.4,40.8,48.6
12,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2021,2,Allston,5,66.5,50.3,58.4
13,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2022,1,Allston,5,66.5,50.3,58.4
14,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2023,0,Allston,5,66.5,50.3,58.4
15,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2021,1,Allston,6,76.2,59.7,68
16,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2022,3,Allston,6,76.2,59.7,68
17,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2023,1,Allston,6,76.2,59.7,68
18,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2021,2,Allston,7,82.1,66,74.1
19,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2022,4,Allston,7,82.1,66,74.1
20,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2023,1,Allston,7,82.1,66,74.1
21,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2021,1,Allston,8,80.4,65.1,72.7
22,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2022,1,Allston,8,80.4,65.1,72.7
23,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2023,0,Allston,8,80.4,65.1,72.7
24,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2021,0,Allston,9,73.1,58.2,65.6
25,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2022,1,Allston,9,73.1,58.2,65.6
26,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2023,1,Allston,9,73.1,58.2,65.6
27,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2021,0,Allston,10,62.1,47.5,54.8
28,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2022,4,Allston,10,62.1,47.5,54.8
29,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2023,5,Allston,10,62.1,47.5,54.8
30,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2021,1,Allston,11,51.6,37.9,44.7
31,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2022,2,Allston,11,51.6,37.9,44.7
32,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2021,2,Allston,12,42.2,29.2,35.7
33,25025000701,2304,0.0234375,72382,non-family,no elders,White,high,2022,1,Allston,12,42.2,29.2,35.7
34,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2021,1,Allston,1,36.8,23.1,29.9
35,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2022,1,Allston,1,36.8,23.1,29.9
36,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2023,0,Allston,1,36.8,23.1,29.9
37,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2021,3,Allston,2,39,24.6,31.8
38,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2022,0,Allston,2,39,24.6,31.8
39,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2023,8,Allston,2,39,24.6,31.8
40,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2021,1,Allston,3,45.5,31.1,38.3
41,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2022,0,Allston,3,45.5,31.1,38.3
42,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2023,1,Allston,3,45.5,31.1,38.3
43,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2021,2,Allston,4,56.4,40.8,48.6
44,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2022,0,Allston,4,56.4,40.8,48.6
45,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2023,1,Allston,4,56.4,40.8,48.6
46,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2021,1,Allston,5,66.5,50.3,58.4
47,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2022,0,Allston,5,66.5,50.3,58.4
48,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2023,3,Allston,5,66.5,50.3,58.4
49,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2021,0,Allston,6,76.2,59.7,68
50,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2022,0,Allston,6,76.2,59.7,68
51,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2023,0,Allston,6,76.2,59.7,68
52,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2021,0,Allston,7,82.1,66,74.1
53,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2022,1,Allston,7,82.1,66,74.1
54,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2023,0,Allston,7,82.1,66,74.1
55,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2021,0,Allston,8,80.4,65.1,72.7
56,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2022,1,Allston,8,80.4,65.1,72.7
57,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2023,1,Allston,8,80.4,65.1,72.7
58,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2021,0,Allston,9,73.1,58.2,65.6
59,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2022,1,Allston,9,73.1,58.2,65.6
60,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2023,0,Allston,9,73.1,58.2,65.6
61,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2021,0,Allston,10,62.1,47.5,54.8
62,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2022,0,Allston,10,62.1,47.5,54.8
63,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2023,0,Allston,10,62.1,47.5,54.8
64,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2021,0,Allston,11,51.6,37.9,44.7
65,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2022,0,Allston,11,51.6,37.9,44.7
66,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2021,2,Allston,12,42.2,29.2,35.7
67,25025000703,1315,0.028136882,44674,non-family,no elders,White,high,2022,0,Allston,12,42.2,29.2,35.7
68,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2021,1,Allston,1,36.8,23.1,29.9
69,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2022,2,Allston,1,36.8,23.1,29.9
70,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2023,4,Allston,1,36.8,23.1,29.9
71,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2021,6,Allston,2,39,24.6,31.8
72,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2022,1,Allston,2,39,24.6,31.8
73,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2023,0,Allston,2,39,24.6,31.8
74,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2021,4,Allston,3,45.5,31.1,38.3
75,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2022,1,Allston,3,45.5,31.1,38.3
76,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2023,1,Allston,3,45.5,31.1,38.3
77,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2021,0,Allston,4,56.4,40.8,48.6
78,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2022,4,Allston,4,56.4,40.8,48.6
79,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2023,3,Allston,4,56.4,40.8,48.6
80,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2021,1,Allston,5,66.5,50.3,58.4
81,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2022,2,Allston,5,66.5,50.3,58.4
82,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2023,2,Allston,5,66.5,50.3,58.4
83,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2021,1,Allston,6,76.2,59.7,68
84,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2022,2,Allston,6,76.2,59.7,68
85,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2023,1,Allston,6,76.2,59.7,68
86,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2021,0,Allston,7,82.1,66,74.1
87,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2022,3,Allston,7,82.1,66,74.1
88,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2023,3,Allston,7,82.1,66,74.1
89,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2021,4,Allston,8,80.4,65.1,72.7
90,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2022,1,Allston,8,80.4,65.1,72.7
91,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2023,11,Allston,8,80.4,65.1,72.7
92,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2021,3,Allston,9,73.1,58.2,65.6
93,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2022,0,Allston,9,73.1,58.2,65.6
94,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2023,2,Allston,9,73.1,58.2,65.6
95,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2021,0,Allston,10,62.1,47.5,54.8
96,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2022,8,Allston,10,62.1,47.5,54.8
97,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2023,1,Allston,10,62.1,47.5,54.8
98,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2021,3,Allston,11,51.6,37.9,44.7
99,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2022,0,Allston,11,51.6,37.9,44.7
100,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2021,2,Allston,12,42.2,29.2,35.7
101,25025000704,2645,0.037429112,66315,non-family,no elders,White,high,2022,5,Allston,12,42.2,29.2,35.7
102,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2021,0,Downtown,1,36.8,23.1,29.9
103,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2022,0,Downtown,1,36.8,23.1,29.9
104,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2023,0,Downtown,1,36.8,23.1,29.9
105,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2021,1,Downtown,2,39,24.6,31.8
106,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2022,0,Downtown,2,39,24.6,31.8
107,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2023,0,Downtown,2,39,24.6,31.8
108,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2021,0,Downtown,3,45.5,31.1,38.3
109,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2022,0,Downtown,3,45.5,31.1,38.3
110,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2023,0,Downtown,3,45.5,31.1,38.3
111,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2021,0,Downtown,4,56.4,40.8,48.6
112,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2022,0,Downtown,4,56.4,40.8,48.6
113,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2023,1,Downtown,4,56.4,40.8,48.6
114,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2021,0,Downtown,5,66.5,50.3,58.4
115,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2022,0,Downtown,5,66.5,50.3,58.4
116,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2023,0,Downtown,5,66.5,50.3,58.4
117,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2021,0,Downtown,6,76.2,59.7,68
118,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2022,0,Downtown,6,76.2,59.7,68
119,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2023,0,Downtown,6,76.2,59.7,68
120,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2021,0,Downtown,7,82.1,66,74.1
121,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2022,0,Downtown,7,82.1,66,74.1
122,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2023,0,Downtown,7,82.1,66,74.1
123,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2021,0,Downtown,8,80.4,65.1,72.7
124,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2022,0,Downtown,8,80.4,65.1,72.7
125,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2023,0,Downtown,8,80.4,65.1,72.7
126,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2021,0,Downtown,9,73.1,58.2,65.6
127,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2022,0,Downtown,9,73.1,58.2,65.6
128,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2023,0,Downtown,9,73.1,58.2,65.6
129,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2021,0,Downtown,10,62.1,47.5,54.8
130,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2022,0,Downtown,10,62.1,47.5,54.8
131,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2023,0,Downtown,10,62.1,47.5,54.8
132,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2021,0,Downtown,11,51.6,37.9,44.7
133,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2022,0,Downtown,11,51.6,37.9,44.7
134,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2021,0,Downtown,12,42.2,29.2,35.7
135,25025010103,366,0.008196721,34804,non-family,no elders,White,high,2022,0,Downtown,12,42.2,29.2,35.7
136,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2021,2,Longwood,1,36.8,23.1,29.9
137,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2022,2,Longwood,1,36.8,23.1,29.9
138,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2023,0,Longwood,1,36.8,23.1,29.9
139,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2021,0,Longwood,2,39,24.6,31.8
140,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2022,1,Longwood,2,39,24.6,31.8
141,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2023,0,Longwood,2,39,24.6,31.8
142,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2021,2,Longwood,3,45.5,31.1,38.3
143,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2022,0,Longwood,3,45.5,31.1,38.3
144,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2023,0,Longwood,3,45.5,31.1,38.3
145,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2021,2,Longwood,4,56.4,40.8,48.6
146,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2022,0,Longwood,4,56.4,40.8,48.6
147,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2023,0,Longwood,4,56.4,40.8,48.6
148,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2021,0,Longwood,5,66.5,50.3,58.4
149,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2022,2,Longwood,5,66.5,50.3,58.4
150,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2023,1,Longwood,5,66.5,50.3,58.4
151,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2021,0,Longwood,6,76.2,59.7,68
152,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2022,0,Longwood,6,76.2,59.7,68
153,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2023,0,Longwood,6,76.2,59.7,68
154,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2021,0,Longwood,7,82.1,66,74.1
155,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2022,1,Longwood,7,82.1,66,74.1
156,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2023,2,Longwood,7,82.1,66,74.1
157,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2021,0,Longwood,8,80.4,65.1,72.7
158,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2022,0,Longwood,8,80.4,65.1,72.7
159,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2023,1,Longwood,8,80.4,65.1,72.7
160,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2021,0,Longwood,9,73.1,58.2,65.6
161,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2022,1,Longwood,9,73.1,58.2,65.6
162,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2023,0,Longwood,9,73.1,58.2,65.6
163,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2021,0,Longwood,10,62.1,47.5,54.8
164,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2022,1,Longwood,10,62.1,47.5,54.8
165,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2023,0,Longwood,10,62.1,47.5,54.8
166,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2021,0,Longwood,11,51.6,37.9,44.7
167,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2022,1,Longwood,11,51.6,37.9,44.7
168,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2021,0,Longwood,12,42.2,29.2,35.7
169,25025010104,1963,0.011207336,59063,non-family,some elders,White,high,2022,0,Longwood,12,42.2,29.2,35.7
170,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2021,0,Downtown,1,36.8,23.1,29.9
171,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2022,0,Downtown,1,36.8,23.1,29.9
172,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2023,0,Downtown,1,36.8,23.1,29.9
173,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2021,1,Downtown,2,39,24.6,31.8
174,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2022,0,Downtown,2,39,24.6,31.8
175,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2023,0,Downtown,2,39,24.6,31.8
176,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2021,2,Downtown,3,45.5,31.1,38.3
177,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2022,1,Downtown,3,45.5,31.1,38.3
178,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2023,0,Downtown,3,45.5,31.1,38.3
179,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2021,0,Downtown,4,56.4,40.8,48.6
180,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2022,0,Downtown,4,56.4,40.8,48.6
181,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2023,2,Downtown,4,56.4,40.8,48.6
182,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2021,1,Downtown,5,66.5,50.3,58.4
183,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2022,1,Downtown,5,66.5,50.3,58.4
184,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2023,1,Downtown,5,66.5,50.3,58.4
185,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2021,0,Downtown,6,76.2,59.7,68
186,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2022,0,Downtown,6,76.2,59.7,68
187,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2023,0,Downtown,6,76.2,59.7,68
188,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2021,1,Downtown,7,82.1,66,74.1
189,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2022,0,Downtown,7,82.1,66,74.1
190,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2023,0,Downtown,7,82.1,66,74.1
191,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2021,0,Downtown,8,80.4,65.1,72.7
192,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2022,0,Downtown,8,80.4,65.1,72.7
193,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2023,1,Downtown,8,80.4,65.1,72.7
194,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2021,0,Downtown,9,73.1,58.2,65.6
195,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2022,0,Downtown,9,73.1,58.2,65.6
196,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2023,2,Downtown,9,73.1,58.2,65.6
197,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2021,0,Downtown,10,62.1,47.5,54.8
198,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2022,2,Downtown,10,62.1,47.5,54.8
199,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2023,5,Downtown,10,62.1,47.5,54.8
200,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2021,0,Downtown,11,51.6,37.9,44.7
201,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2022,0,Downtown,11,51.6,37.9,44.7
202,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2021,0,Downtown,12,42.2,29.2,35.7
203,25025010204,1165,0.021459227,47750,non-family,no elders,White,high,2022,0,Downtown,12,42.2,29.2,35.7
204,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2021,0,Longwood,1,36.8,23.1,29.9
205,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2022,0,Longwood,1,36.8,23.1,29.9
206,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2023,0,Longwood,1,36.8,23.1,29.9
207,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2021,0,Longwood,2,39,24.6,31.8
208,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2022,0,Longwood,2,39,24.6,31.8
209,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2023,0,Longwood,2,39,24.6,31.8
210,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2021,0,Longwood,3,45.5,31.1,38.3
211,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2022,0,Longwood,3,45.5,31.1,38.3
212,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2023,0,Longwood,3,45.5,31.1,38.3
213,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2021,0,Longwood,4,56.4,40.8,48.6
214,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2022,0,Longwood,4,56.4,40.8,48.6
215,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2023,1,Longwood,4,56.4,40.8,48.6
216,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2021,0,Longwood,5,66.5,50.3,58.4
217,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2022,0,Longwood,5,66.5,50.3,58.4
218,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2023,1,Longwood,5,66.5,50.3,58.4
219,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2021,0,Longwood,6,76.2,59.7,68
220,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2022,0,Longwood,6,76.2,59.7,68
221,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2023,1,Longwood,6,76.2,59.7,68
222,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2021,0,Longwood,7,82.1,66,74.1
223,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2022,0,Longwood,7,82.1,66,74.1
224,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2023,0,Longwood,7,82.1,66,74.1
225,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2021,0,Longwood,8,80.4,65.1,72.7
226,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2022,0,Longwood,8,80.4,65.1,72.7
227,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2023,4,Longwood,8,80.4,65.1,72.7
228,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2021,0,Longwood,9,73.1,58.2,65.6
229,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2022,0,Longwood,9,73.1,58.2,65.6
230,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2023,1,Longwood,9,73.1,58.2,65.6
231,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2021,0,Longwood,10,62.1,47.5,54.8
232,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2022,0,Longwood,10,62.1,47.5,54.8
233,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2023,0,Longwood,10,62.1,47.5,54.8
234,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2021,0,Longwood,11,51.6,37.9,44.7
235,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2022,0,Longwood,11,51.6,37.9,44.7
236,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2021,0,Longwood,12,42.2,29.2,35.7
237,25025010300,317,0.03785489,56953,non-family,no elders,White,medium,2022,0,Longwood,12,42.2,29.2,35.7
238,25025010403,2039,0.034330554,35853,non-family,some elders,White,high,2021,0,Longwood,1,36.8,23.1,29.9
239,25025010403,2039,0.034330554,35853,non-family,some elders,White,high,2022,0,Longwood,1,36.8,23.1,29.9
240,25025010403,2039,0.034330554,35853,non-family,some elders,White,high,2023,3,Longwood,1,36.8,23.1,29.9
241,25025010403,2039,0.034330554,35853,non-family,some elders,White,high,2021,0,Longwood,2,39,24.6,31.8
242,25025010403,2039,0.034330554,35853,non-family,some elders,White,high,2022,1,Longwood,2,39,24.6,31.8
243,25025010403,2039,0.034330554,35853,non-family,some elders,White,high,2023,2,Longwood,2,39,24.6,31.8
244,25025010403,2039,0.034330554,35853,non-family,some elders,White,high,2021,0,Longwood,3,45.5,31.1,38.3
245,25025010403,2039,0.034330554,35853,non-family,some elders,White,high,2022,1,Longwood,3,45.5,31.1,38.3
246,25025010403,2039,0.034330554,35853,non-family,some elders,White,high,2023,6,Longwood,3,45.5,31.1,38.3
247,25025010403,2039,0.034330554,35853,non-family,some elders,White,high,2021,0,Longwood,4,56.4,40.8,48.6
248,25025010403,2039,0.034330554,35853,non-family,some elders,White,high,2022,0,Longwood,4,56.4,40.8,48.6
249,25025010403,2039,0.034330554,35853,non-family,some elders,White,high,2023,9,Longwood,4,56.4,40.8,48.6
250,25025010403,2039,0.034330554,35853,non-family,some elders,White,high,2021,2,Longwood,5,66.5,50.3,58.4
251,25025010403,2039,0.034330554,35853,non-family,some elders,White,high,2022,1,Longwood,5,66.5,50.3,58.4
252,25025010403,2039,0.034330554,35853,non-family,some elders,White,high,2023,2,Longwood,5,66.5,50.3,58.4
253,25025010403,2039,0.034330554,35853,non-family,some elders,White,high,2021,0,Longwood,6,76.2,59.7,68
254,25025010403,2039,0.034330554,35853,non-family,some elders,White,high,2022,0,Longwood,6,76.2,59.7,68
255,25025010403,2039,0.034330554,35853,non-family,some elders,White,high,2023,3,Longwood,6,76.2,59.7,68
256,25025010403,2039,0.034330554,35853,non-family,some elders,White,high,2021,1,Longwood,7,82.1,66,74.1
